PHOTOID, LATITUDE, LONGITUDE, DATETIME
37307607996, 61.596761, 23.345550, 2016:01:01 00:00:00
37304382986, 61.454305, 23.746202, 2016:01:01 00:00:00
37351177461, 61.455358, 23.746863, 2016:01:01 00:00:00
36641159604, 61.889702, 26.029175, 2016:01:01 00:00:00
36638653124, 62.240249, 24.462958, 2016:01:01 00:00:00
36666666343, 61.497580, 23.751958, 2016:01:01 00:00:00
23484577518, 61.497580, 23.751958, 2016:01:01 00:00:00
23484574998, 61.497580, 23.751958, 2016:01:01 00:00:00
23484572548, 61.497580, 23.751958, 2016:01:01 00:00:00
37306191782, 61.497319, 23.750821, 2016:01:01 00:00:00
37306189692, 61.497319, 23.750821, 2016:01:01 00:00:00
37079747830, 61.497319, 23.750821, 2016:01:01 00:00:00
37079745760, 61.497319, 23.750821, 2016:01:01 00:00:00
37288845876, 61.497319, 23.750821, 2016:01:01 00:00:00
23484560028, 61.497324, 23.750864, 2016:01:01 00:00:00
23484557068, 61.497324, 23.750864, 2016:01:01 00:00:00
36626586644, 61.497324, 23.750864, 2016:01:01 00:00:00
36626584834, 61.497324, 23.750864, 2016:01:01 00:00:00
37079736350, 61.497324, 23.750864, 2016:01:01 00:00:00
37079734870, 61.497324, 23.750864, 2016:01:01 00:00:00
36666641973, 61.497324, 23.750864, 2016:01:01 00:00:00
23484535918, 61.497324, 23.750864, 2016:01:01 00:00:00
37335934171, 61.497324, 23.750864, 2016:01:01 00:00:00
37306154552, 61.497324, 23.750864, 2016:01:01 00:00:00
37306150782, 61.497324, 23.750864, 2016:01:01 00:00:00
36626565134, 61.497324, 23.750864, 2016:01:01 00:00:00
37306146552, 61.497324, 23.750864, 2016:01:01 00:00:00
37288818946, 61.497324, 23.750864, 2016:01:01 00:00:00
37288815916, 61.497324, 23.750864, 2016:01:01 00:00:00
37079718060, 61.497324, 23.750864, 2016:01:01 00:00:00
36626554504, 61.497324, 23.750864, 2016:01:01 00:00:00
36626552174, 61.497324, 23.750864, 2016:01:01 00:00:00
36626549714, 61.497324, 23.750864, 2016:01:01 00:00:00
36626547314, 61.497324, 23.750864, 2016:01:01 00:00:00
36626545414, 61.497324, 23.750864, 2016:01:01 00:00:00
36626543914, 61.497324, 23.750864, 2016:01:01 00:00:00
37079703290, 61.497324, 23.750864, 2016:01:01 00:00:00
37079701770, 61.497324, 23.750864, 2016:01:01 00:00:00
37288781296, 61.497324, 23.750864, 2016:01:01 00:00:00
37288775966, 61.497324, 23.750864, 2016:01:01 00:00:00
37288772706, 61.497324, 23.750864, 2016:01:01 00:00:00
37288769626, 61.497324, 23.750864, 2016:01:01 00:00:00
37288765676, 61.497324, 23.750864, 2016:01:01 00:00:00
37288761016, 61.497324, 23.750864, 2016:01:01 00:00:00
37335897591, 61.497324, 23.750864, 2016:01:01 00:00:00
37335894861, 61.497324, 23.750864, 2016:01:01 00:00:00
37079689120, 61.497324, 23.750864, 2016:01:01 00:00:00
37335889301, 61.497324, 23.750864, 2016:01:01 00:00:00
23484484428, 61.497324, 23.750864, 2016:01:01 00:00:00
36626523224, 61.497324, 23.750864, 2016:01:01 00:00:00
36626521704, 61.497324, 23.750864, 2016:01:01 00:00:00
37306090792, 61.497324, 23.750864, 2016:01:01 00:00:00
37079679720, 61.497324, 23.750864, 2016:01:01 00:00:00
37079678120, 61.497324, 23.750864, 2016:01:01 00:00:00
37335860431, 61.497319, 23.750821, 2016:01:01 00:00:00
37335857501, 61.497319, 23.750821, 2016:01:01 00:00:00
36666582863, 61.497319, 23.750821, 2016:01:01 00:00:00
36666581343, 61.497319, 23.750821, 2016:01:01 00:00:00
23484457498, 61.497319, 23.750821, 2016:01:01 00:00:00
37335842601, 61.497319, 23.750821, 2016:01:01 00:00:00
37335838471, 61.497319, 23.750821, 2016:01:01 00:00:00
37306061842, 61.497319, 23.750821, 2016:01:01 00:00:00
37079667000, 61.497319, 23.750821, 2016:01:01 00:00:00
37335831831, 61.497580, 23.751958, 2016:01:01 00:00:00
23483382848, 61.727825, 24.963855, 2016:01:01 00:00:00
37300149092, 61.889667, 26.020141, 2016:01:01 00:00:00
36659381493, 61.497131, 23.752505, 2016:01:01 00:00:00
37298787052, 61.497172, 23.753020, 2016:01:01 00:00:00
36659375083, 61.497172, 23.753020, 2016:01:01 00:00:00
36619409454, 61.497290, 23.754479, 2016:01:01 00:00:00
36618851964, 62.215383, 25.763036, 2016:01:01 00:00:00
36613557124, 61.769025, 24.023647, 2016:01:01 00:00:00
37293468072, 61.769025, 24.023647, 2016:01:01 00:00:00
36613549234, 61.769269, 24.024155, 2016:01:01 00:00:00
36613544894, 61.769158, 24.024088, 2016:01:01 00:00:00
37066895350, 61.769194, 24.024433, 2016:01:01 00:00:00
23471547198, 61.769102, 24.024230, 2016:01:01 00:00:00
37066886500, 61.769166, 24.023736, 2016:01:01 00:00:00
23471537378, 61.769166, 24.023736, 2016:01:01 00:00:00
37275891416, 61.769102, 24.023636, 2016:01:01 00:00:00
37323115441, 61.769102, 24.023847, 2016:01:01 00:00:00
37275883246, 61.768922, 24.023447, 2016:01:01 00:00:00
37323105301, 61.769055, 24.023952, 2016:01:01 00:00:00
23471517828, 61.768975, 24.024002, 2016:01:01 00:00:00
23471512998, 61.768944, 24.023930, 2016:01:01 00:00:00
37275858756, 61.768947, 24.023966, 2016:01:01 00:00:00
23471504858, 61.769047, 24.023875, 2016:01:01 00:00:00
37275843836, 61.769030, 24.023636, 2016:01:01 00:00:00
36613478354, 61.769066, 24.023794, 2016:01:01 00:00:00
36613473984, 61.769066, 24.023794, 2016:01:01 00:00:00
36613469624, 61.769077, 24.023752, 2016:01:01 00:00:00
37066815280, 61.769047, 24.023747, 2016:01:01 00:00:00
37066807820, 61.769208, 24.023661, 2016:01:01 00:00:00
37275829176, 61.769119, 24.023822, 2016:01:01 00:00:00
37066798950, 61.769244, 24.023794, 2016:01:01 00:00:00
37275821386, 61.769119, 24.023630, 2016:01:01 00:00:00
37066790270, 61.769163, 24.023555, 2016:01:01 00:00:00
37066783650, 61.769122, 24.023547, 2016:01:01 00:00:00
37066776380, 61.769122, 24.023547, 2016:01:01 00:00:00
37066771030, 61.769166, 24.023555, 2016:01:01 00:00:00
37066763740, 61.769180, 24.024141, 2016:01:01 00:00:00
23471455238, 61.769172, 24.024280, 2016:01:01 00:00:00
36708528273, 61.516527, 23.686233, 2016:01:01 00:00:00
